Step,Losses_kW,Avg_Voltage_pu,Min_Voltage_pu
111,0.7714321543172964,0.9813391813289344,0.9401572815884081
112,1.0957943364038127,0.9782808846658666,0.9238913987731773
113,0.6243133319430663,0.9830388013219364,0.9490296872511966
114,1.2410008319159516,0.9771053878965628,0.917589224389284
115,1.0127623172475688,0.9789978501978082,0.927733374021054
116,0.7434788605792728,0.9816428063904091,0.9417430727979588
117,1.2587650756422035,0.9769675477307808,0.9168499852279934
118,1.343644296125889,0.9763249227755516,0.9134017657461118
119,0.8216557535945894,0.9808121352366005,0.9374064810604057
120,4.092520318711467,0.9620729135099673,0.8364291527526275
121,4.110883807669785,0.9619999982797447,0.8360322978868218
122,4.200459328759702,0.9616462729990136,0.834107354445789
123,3.88708051093387,0.9629025219907407,0.8409376080864159
124,3.365852550521008,0.9651182759699598,0.8529619663355769
125,4.045683008678954,0.9622601630234623,0.8374468189904507
126,4.255481257583469,0.9614314775644898,0.8329349392516404
127,3.2262835103087117,0.9657423627893634,0.8563440693950282
128,3.401701708863721,0.9649601930176744,0.8521047359446614
129,4.474906431161653,0.9605896418710641,0.8283370623550687
130,3.660025663033356,0.9638469036151487,0.8460656648882844
131,3.269214403634105,0.9655488705183858,0.8552956996509422
132,3.3217037225647816,0.9653141416488377,0.8540235719039367
133,3.8568468712482753,0.9630265235118366,0.841611254065177
134,3.378755038598233,0.9650612908622954,0.8526530462717057
135,3.8209919002802315,0.9631742763782692,0.8424137829361185
136,3.619999245237158,0.9640166178409829,0.8469870311971511
137,3.7818744260329833,0.9633362804014647,0.8432933935987783
138,3.3148734352673928,0.9653445846241194,0.8541886328170948
139,2.9417234107813237,0.9670615646212414,0.8634866103943232
140,3.281837480481775,0.9654922329168154,0.8549887922894788
141,3.3364470368462498,0.9652485729716632,0.8536681834256109
142,3.6074343061638965,0.9640700434833612,0.8472767174968837
143,3.8744178103296263,0.9629543902687173,0.8412194029916685
144,3.7637070810161695,0.9634119135073721,0.8437043972338469
145,2.70532428761938,0.9682112070452362,0.8697039290583317
146,3.54841332901469,0.9643225646097066,0.8486468512267719
147,3.467584825333015,0.9646721107136057,0.8505429226321392
148,2.7319994819926725,0.9680788095728659,0.8689882444024513
149,2.798797419803829,0.967750330120778,0.8672121588446401
150,3.3313072905867056,0.9652714167837929,0.8537920746833447
151,3.410745936007754,0.9649204822510976,0.8518895464003886
152,3.757742925711714,0.963436726749558,0.8438390133198883
153,2.9459417371112586,0.9670415164978413,0.863378141587421
154,2.924223323919278,0.967144906981951,0.8639375750016969
155,3.0564930407015036,0.9665215162561426,0.8605635286232053
156,2.8037546735645327,0.9677261400742371,0.867081824352823
157,3.6931642788243435,0.963707124196902,0.8453070394767324
158,3.090177081370636,0.9663651328816828,0.8597170439349919
159,3.466192509696748,0.9646781479133936,0.8505755717565046
160,3.2444040996862804,0.965660550384886,0.8559011094846631
161,3.506395424515966,0.9645037287611471,0.8496295777161555
162,2.9769660044809942,0.9668945401238481,0.8625827867479361
163,3.1706835901587436,0.9659949832404445,0.8577122726697428
164,3.3888340655016282,0.9650168084932829,0.8524116304879826
165,3.1180526040502246,0.9662364250546956,0.859020473530758
166,3.4684611161080094,0.9646682771408058,0.8505220396775033
167,2.8764939732069714,0.9673735977444909,0.865174756159009
168,3.4734137070503976,0.9646467355197573,0.8504052185611682
169,3.9105892940440135,0.9628064278247316,0.8404155632543001
170,3.6335436825617453,0.9639590436493636,0.8466743432037013
171,3.4835865151611123,0.9646025869193796,0.8501659487745777
172,3.756037937172532,0.9634438354285914,0.8438776093961559
173,3.5158955392011966,0.964462721711773,0.8494074316517226
174,3.930022778882285,0.9627272367440134,0.8399852867010408
175,3.8460227879568856,0.9630710837083035,0.8418533747461733
176,3.775973591492625,0.963360864317896,0.8434271499917035
177,4.053256080829373,0.9622298400540658,0.8372819576292291
178,3.9774752886396665,0.9625347699482699,0.8389394668787254
179,4.117917905090805,0.9619720207019006,0.8358800355497833
180,1.265752032676286,0.9769135898592752,0.9165611167257769
181,0.6549098989532477,0.9826626376332137,0.9470669404825431
182,0.8085748973034033,0.9809474843408963,0.9381099372041486
183,1.4021193629374766,0.9758963761561031,0.9111014719836936
184,0.8294864322472003,0.9807320279070929,0.9369874095134837
185,0.7846187376858097,0.9811984382041544,0.9394253270412797
186,0.8633623546789914,0.9803923104594557,0.9351953007798648
187,0.6241422353407906,0.9830409441180983,0.9490409013205616
188,0.7837206086007927,0.9812082276337007,0.9394720047477778
189,0.7404710641638822,0.9816757933232535,0.9419183382166387
190,0.9601513726462272,0.979472300216443,0.9302727120280091
191,1.410565709471476,0.9758355350418163,0.9107734206084273
192,1.6839396744953719,0.9739672488737651,0.9007351089081657
193,1.202436147161645,0.9774085871510804,0.9192172987459956
194,1.5706004905732862,0.9747184189875583,0.9047730194331794
195,1.5104415472121109,0.975129916273432,0.9069853628402128
196,1.7435613001244774,0.9735838697265797,0.8986732292350476
197,1.5873793809080716,0.9746050985575098,0.9041654691382894
198,1.1541797842773258,0.9777969444520643,0.9212993882724221
199,1.6206288752177997,0.9743829837930401,0.9029710616628458
200,1.9322725934395122,0.9724178804972476,0.8923976417039251
201,1.191615082781821,0.9774947086129698,0.9196799582298449
202,1.6540557172203516,0.9741622925078612,0.9017845698628233
203,2.1186215818431084,0.9713283893998725,0.8865288072291272
204,2.6784077844094782,0.9683455298976645,0.8704298645365854
205,2.449376255422472,0.969519752051374,0.8767729038276738
206,2.076985618333011,0.9715669516136219,0.8878145721332732
207,2.620389927329199,0.9686375943280451,0.8720081035016809
208,1.9846866062764312,0.9721056011448455,0.8907165984795921
209,2.677526522742611,0.9683499396962644,0.8704536948413276
210,2.866537642162524,0.9674215456593735,0.8654338329208657
211,2.8748235440343106,0.9673816369321737,0.8652182167656168
212,2.2103177450231244,0.9708120819780598,0.8837453740667099
213,2.8640172414937224,0.9674337143275845,0.8654999159145966
214,2.4295448274216143,0.9696242293913295,0.8773365484023673
215,2.7612431907961352,0.967934471248066,0.8682078970183219
216,0.9717526744321594,0.9793662156013903,0.929705222679207
217,0.9851556091901658,0.9792447915956043,0.9290547012014415
218,1.4996724844180198,0.9752046493757591,0.9073865997063821
219,1.459860369304045,0.9754835861283749,0.9088850840375462
220,1.1136022898010023,0.9781314773419266,0.9230922134895347
221,1.4637543999018954,0.9754562479948136,0.9087370294218216
222,1.2524167440478313,0.9770165485240607,0.9171137552716399
223,1.146756494762074,0.9778577215903651,0.9216239999472153
224,1.3550232327008107,0.9762407158565063,0.9129493834838514
225,1.2610982528884624,0.9769494702426053,0.9167535262871669
226,1.339263424690277,0.9763574740795785,0.9135764921836299
227,1.4289422965962375,0.9757034121098255,0.9100652171832718
228,1.2897039969655506,0.9767302467496187,0.9155775763599155
229,1.2957398084418654,0.9766844356605758,0.9153312849231426
230,1.0141540750485127,0.9789854988525013,0.9276674443992402
231,1.1575777739798214,0.9777695327547997,0.921150260478736
232,1.4000317931894715,0.975911565944836,0.9111823559468417
233,1.3975028387372568,0.9759297938424925,0.9112810244967039
234,1.0326000954049823,0.978823117134927,0.9267980420635618
235,1.18908554745742,0.9775153196227429,0.9197873015609472
236,0.9829712808036775,0.979264403332533,0.9291607035140094
237,1.2790570397154706,0.9768116747800822,0.9160128758249979
238,1.1700475306438485,0.9776682919644123,0.920608499760331
239,1.4015783371935349,0.9759003645139117,0.9111222567764173
240,1.1095277094410776,0.9781655121012599,0.9232744132505709
241,0.8046647756876382,0.9809877880554588,0.9383252566119642
242,1.229181950047867,0.9771979839230952,0.9180839580267922
243,1.0460405731211166,0.9787060890448779,0.9261704260661452
244,1.0524458454196501,0.9786507099382565,0.9258729656695245
245,0.9585368727772912,0.9794870588924147,0.9303523146854558
246,1.1623749090073578,0.9777305813479055,0.9209411928373614
247,0.9357510487535956,0.9796979843149227,0.93148203744727
248,1.0035322898200203,0.9790800262704193,0.9281721495735832
249,1.0574138829451367,0.9786078595129993,0.9256431981370196
250,0.8868654265698815,0.9801625657997959,0.9339681175454045
251,1.1976107707376287,0.9774473350889151,0.9194221252915558
252,0.9348475655853272,0.979706403344183,0.9315272626881347
253,0.8374856504637938,0.9806508620086792,0.9365621609387833
254,1.1321120109525427,0.9779782856304227,0.9222683989100208
255,1.100535173150206,0.9782409754252271,0.9236777995706293
256,1.0637863285382554,0.9785530071430101,0.9253497324357337
257,1.0837849349955804,0.9783823894838332,0.9244353516158605
258,0.9005219066814607,0.980031081079459,0.9332645928804567
259,0.8726925810821841,0.980300551523314,0.9347056877670452
260,1.0302860547205464,0.9788436373981065,0.9269056969222484
261,1.11120164020642,0.9781517059470386,0.9231989384480724
262,1.0464359804016385,0.9787027149999982,0.9261518602109557
263,0.9867425454983159,0.9792304439160224,0.9289782161139382
264,1.1006381229796225,0.9782401829286519,0.9236729392873282
265,0.9965678747596094,0.9791421577724996,0.9285056577836671
266,0.8626286560225171,0.9803993591508392,0.9352348565092087
267,0.723903664301486,0.9818602814801508,0.9428787099836364
268,0.7323884206838038,0.9817655821513408,0.9423829111235154
269,0.9982214676117009,0.9791274300933624,0.9284261574895661
270,1.0654146231105042,0.9785390893973199,0.9252747147455767
271,0.979947634279165,0.979291809308173,0.9293069136687608
272,0.8201343422283153,0.980827845605804,0.9374883289120599
273,0.8312264175939835,0.9807146038824307,0.9368931063011717
274,0.9624070193009712,0.97945169831595,0.930161682004132
275,0.6654608195372621,0.9825360110840836,0.9464061457831252
276,0.9225217042194754,0.9798221970636866,0.9321455759109396
277,1.0002279463304684,0.9791095176111962,0.9283300283792627
278,0.9188461833269739,0.9798568137838651,0.9323314769830927
279,0.8973793267970422,0.9800612983226397,0.9334254937106325
280,1.0044833578416383,0.9790715729376562,0.9281266879992722
281,0.6412471453094722,0.9828289184513764,0.9479346452347065
282,0.9655992685592073,0.9794224161646499,0.9300055308496097
283,0.8450248405377634,0.9805747254365689,0.9361637398045863
284,0.6855262233415423,0.9822992717750814,0.9451704911746056
285,1.088630065130702,0.9783413672857999,0.9242153999213488
286,0.8839617678814411,0.9801906811477047,0.9341187203295563
287,1.0526587378168724,0.978648955532138,0.9258628255733782
