Step,Losses_kW,Avg_Voltage_pu,Min_Voltage_pu
0,1.1663450716490507,0.977698322000002,0.9207688752002039
1,1.1423797695660904,0.9778936250352297,0.9218161349086241
2,0.9427430558186879,0.979632893319068,0.9311334932703221
3,1.068938000311142,0.9785089368496037,0.9251129080762742
4,1.1766441205310294,0.9776151714201416,0.9203228610023053
5,1.2276864002698884,0.9772094674164311,0.9181475736613063
6,0.8728602572425307,0.9802987516185774,0.9346976543788617
7,1.1449596045803054,0.9778726224575126,0.9217023118568898
8,1.0827878872250585,0.9783908092033036,0.9244808086597386
9,1.155771598290551,0.9777842016980776,0.9212291843667662
10,1.2468953272610315,0.977059521549378,0.9173431871238639
11,0.852343115778107,0.9805011879180535,0.9357792446767791
12,1.658835947078679,0.9741309515804133,0.901616011082369
13,2.0160557594606825,0.9719209867728019,0.8897220517857525
14,2.0671569945227986,0.9716236716701095,0.888120085578101
15,2.0517746957869205,0.9717127191030309,0.8886000403226539
16,2.0151846397730804,0.971926081841676,0.8897496051092002
17,2.167416222716695,0.9710521397674522,0.8850393879905963
18,2.0191514063913156,0.9719028266191415,0.8896245583852742
19,2.0067993781305904,0.9719752899725366,0.8900146392974112
20,1.6661324703124847,0.9740830933076631,0.9013596471710577
21,1.7986264025172267,0.9732364395143812,0.8968042513181143
22,2.145092357499803,0.9711780799367578,0.8857186009273995
23,1.7341656429654486,0.9736436060334249,0.8989961598871575
24,2.1685641136468377,0.9710456687227832,0.8850047691395093
25,2.0120267394799547,0.9719445779516581,0.8898494974240665
26,2.204413262317351,0.970844987368994,0.8839223997570415
27,1.6759022172396372,0.9740194403310117,0.9010165552041561
28,2.174434821143297,0.9710126762221725,0.8848268901573084
29,2.1213840516507405,0.971312643094708,0.8864440723897741
30,2.2081577741105374,0.9708241190978931,0.8838100734869425
31,2.131967275850612,0.971252463962985,0.886119741440361
32,2.144580593138506,0.9711809746304358,0.8857342040324538
33,2.047489687850926,0.9717375815166521,0.8887341699525307
34,2.1306715105681877,0.9712598433523244,0.8861592032915018
35,1.692085873696379,0.9739143262992377,0.9004512773705637
36,1.912705428939873,0.9725356510648328,0.8930319824783048
37,1.9348428253277599,0.9724024043118443,0.8923149535936841
38,1.8366976360385743,0.9729997559224214,0.8955310720238494
39,2.1601006537659004,0.9710933200799503,0.8852616732888084
40,2.165624824676477,0.971062203367805,0.8850939290231713
41,2.0046279008898864,0.9719880252272163,0.8900835558771522
42,2.0942813845647135,0.9714675413498551,0.8872786352279257
43,1.7404597552640535,0.9736034712077708,0.8987801248483915
44,2.185901677953619,0.9709483763597534,0.8844802138943054
45,2.0812336803425686,0.9715424764381236,0.8876828625198162
46,1.907776080901841,0.9725653522162405,0.8931927848862491
47,1.9673678464594495,0.9722082584835804,0.8912693327678122
48,2.282234520810758,0.9704154786502587,0.8816062824228743
49,1.847467994272408,0.972933340399673,0.8951734192082754
50,1.7375253951417444,0.9736222425981699,0.8988805102064947
51,2.2106305976118428,0.9708103500904315,0.8837359619518206
52,2.251971830078723,0.9705815135386903,0.8825018031536087
53,2.207271840378881,0.9708290382822783,0.8838368496973712
54,1.8694820038946747,0.9727981747539522,0.8944465829483242
55,2.237952289867939,0.970658850210426,0.8829189615837656
56,2.0765743823989298,0.9715693007413386,0.8878275309392925
57,1.9368125834561634,0.9723905619470737,0.892251540764149
58,1.996992940342284,0.9720329936487281,0.8903253203353773
59,2.264425236786866,0.9705130577104991,0.8821321545620585
60,1.115245810350838,0.9781179160627665,0.9230183882287836
61,1.3035607951347274,0.9766252690491118,0.9150131695291871
62,1.3371042512042195,0.9763735244461033,0.9136627821768262
63,1.280950218037884,0.9767970425995894,0.9159356661276554
64,1.301285026685193,0.9766424132357333,0.915105759256497
65,1.363444834958118,0.9761785702211013,0.9126163132489639
66,1.2784722749404736,0.9768159792725671,0.9160373607037546
67,1.283629660532485,0.976776604075473,0.9158257990197667
68,1.1950211833906141,0.9774677859250319,0.9195333709869288
69,1.4142058456136766,0.9758092149900331,0.9106329095942893
70,1.2580917341533013,0.9769726589165878,0.9168781336231779
71,1.2255838817369566,0.977225931412284,0.9182361850394516
72,1.1087844550207802,0.9781718042425113,0.9233074616484308
73,1.3753781546221735,0.9760910748552166,0.9121459523632125
74,1.1213609704895526,0.9780669733902432,0.922746159020878
75,1.4006252210069323,0.975907283322,0.9111592409872183
76,1.369806433342057,0.9761317882260255,0.9123654993221658
77,1.0842057873860895,0.9783786754573308,0.9244166850170369
78,1.3242443234948404,0.9764696428800517,0.914177889984611
79,1.271915664031466,0.9768662402630568,0.9163068886067716
80,1.3473847110690622,0.9762971745006119,0.913252870544929
81,1.2147294196330822,0.9773113595853853,0.9186946968926583
82,1.1734686634464688,0.9776406972355401,0.9204603022944998
83,1.0374667187900612,0.9787807054644609,0.9265699358561469
84,0.7544518183846867,0.981522676695545,0.9411156930362706
85,1.2909511319847797,0.9767208396257555,0.9155264520455698
86,1.2125571722689201,0.977328545153303,0.9187866632262708
87,1.0959199818055476,0.9782797536446582,0.9238859514513912
88,0.8430728995906438,0.9805943553642953,0.9362666297593295
89,0.8222082201951662,0.9808066363119899,0.9373765126141608
90,1.2959331653263761,0.9766832226534404,0.9153226741168016
91,0.7890674142991903,0.9811515785308508,0.9391772841736071
92,1.092894260990195,0.9783055561263745,0.9240216816827999
93,1.2843025416239524,0.9767715519474325,0.9157980126893502
94,0.8995737586388696,0.9800400713013504,0.9333136191333882
95,1.0204792384304937,0.9789298172378876,0.9273674540689825
96,1.6569815571005537,0.9741431027299238,0.901681368076435
97,1.8808573674640603,0.972728842074051,0.8940720692416272
98,1.70509021749577,0.9738302416290637,0.8999994561300481
99,1.8794243244262017,0.9727375680707144,0.8941191602716606
100,1.181162962654299,0.9775784729194864,0.9201289709883123
101,1.3147534417100268,0.9765408322142659,0.9145602944691816
102,1.5028708531898083,0.9751824860505023,0.9072670438777387
103,1.9243458958297934,0.972465459607061,0.8926545026526772
104,1.1304319251397865,0.9779916428906534,0.9223442854133826
105,1.634645074488857,0.9742901265728618,0.9024718599935165
106,1.8245003051854483,0.9730753252914454,0.8959370992271859
107,1.4171104293041499,0.9757880848904752,0.9105213898824713
108,1.3008644098270479,0.9766455400669414,0.9151230055809353
109,0.9246629839925108,0.9798018260847788,0.9320385181403199
110,1.6424557850862276,0.9742385855385244,0.9021947326577462
111,0.9428380428905484,0.9796317889454841,0.9311296512276559
112,1.2552713067443073,0.9769946782858722,0.9169945205164414
113,0.8359852622578355,0.9806659840737396,0.9366416533401254
114,1.4845296983879717,0.9753102352906429,0.9079537535469862
115,1.2374798019794817,0.9771327018389327,0.9177369130463188
116,0.9797064988536113,0.9792939085776701,0.9293189144315961
117,1.5131820893556969,0.9751109870137241,0.9068834188160239
118,1.5842253824959736,0.9746263857625284,0.9042792581469214
119,1.0006159328959794,0.9791057394246896,0.9283125854628639
120,1.2371591793852086,0.9771354200000609,0.9177497229945941
121,1.162902748866719,0.9777261640984692,0.9209186298309383
122,1.2649510699655993,0.9769198552204176,0.9165939592590188
123,1.0532345251559254,0.9786437892322147,0.9258368051758531
124,0.733779465484914,0.9817500456208496,0.942303083225752
125,1.201082515882661,0.9774195774730927,0.9192743465950981
126,1.2690660621537209,0.9768881799114237,0.9164241602979617
127,0.7452245819190384,0.9816236095660931,0.9416428142803873
128,0.7568450246533366,0.9814967251097845,0.9409787199265733
129,1.355912921847179,0.9762340845766541,0.912914320184377
130,0.9061977597888253,0.9799767098811362,0.9329748183741761
131,0.7300396960752087,0.9817916643936729,0.9425204159995688
132,0.8837611093445539,0.9801927460609408,0.934128597199802
133,1.1452547051062048,0.9778701998048184,0.9216893692548542
134,0.9407594017903657,0.9796513286400831,0.9312321963024095
135,1.1927007179940974,0.9774864682265735,0.919632207552739
136,1.0026136893082822,0.9790880869928936,0.9282164735281074
137,1.1215373974324947,0.9780656854756488,0.9227377705066717
138,0.8538655443439201,0.9804860255116101,0.9356991505515391
139,0.6430137051507135,0.9828072684151007,0.9478216994992872
140,0.8357444616925913,0.9806686880365422,0.936653011298926
141,0.8204117676646374,0.9808251109043362,0.937472606838918
142,1.0272900617699934,0.9788699807824863,0.9270462136300632
143,1.1219052756332721,0.9780626207245526,0.9227214433335945
144,1.10998978919168,0.978161780917608,0.9232533210805125
145,0.5972514270648235,0.983383443397611,0.9508275163324543
146,0.9596652667950175,0.9794767807362033,0.9302965234032272
147,0.9634634322643415,0.97944192910558,0.9301102420835932
148,0.5846071502623535,0.9835486378731488,0.9516892281302053
149,0.6080381290297627,0.9832448771533556,0.9500993488669454
150,0.8761881584166086,0.9802664398062436,0.9345227419999462
151,0.9283002593245082,0.9797678604393174,0.9318547119766896
152,1.098066619813071,0.9782618279872604,0.9237886776862347
153,0.7165233868099967,0.9819433672970188,0.9433125120421301
154,0.7295947160428432,0.9817967212787936,0.9425451055967036
155,0.7745924390388809,0.981305592187011,0.939977681547303
156,0.6022631878876827,0.9833187464902956,0.9504897523998442
157,1.0366724797289097,0.9787877409537237,0.9266067083694023
158,0.7167833232005377,0.9819404307356866,0.9432971832337805
159,0.9371418920875622,0.9796851401408828,0.9314120498158505
160,0.85089207783445,0.9805158054764793,0.9358553381601975
161,0.9188908864677469,0.9798564726816822,0.9323288769830794
162,0.7125997594600986,0.9819877914476836,0.9435444649330044
163,0.8026623755768378,0.9810089811944765,0.9384315748714822
164,0.926056966170062,0.9797890250706485,0.9319670923275001
165,0.7513935840096201,0.9815560333029034,0.9412899072112844
166,0.9380309475723252,0.9796768480613993,0.9313677037665743
167,0.6391956342759241,0.9828541178367214,0.9480661397299027
168,0.8849464914626997,0.9801812632873039,0.9340670480027724
169,1.0450227614516134,0.9787150971647917,0.9262171716357863
170,0.8671015845676812,0.9803553012017484,0.9349993671157043
171,0.8976260342085525,0.9800589579012118,0.9334126979881242
